hurricane_name,date,time,lat,lon,wind_mph,pressure_mb,storm_type ,city,state,zipcode
Hurricane-Cristobal,6/12/2020,12:00:00 AM,53.3,-79.4,40,992,Extratropical,,,
Hurricane-Cristobal,6/12/2020,3:00:00 AM,52.96,-79.24,40,995,Extratropical,,,
Hurricane-Cristobal,6/12/2020,6:00:00 AM,52.5,-79.1,40,998,Extratropical,,,
Hurricane-Delta,10/4/2020,6:00:00 PM,16.4,-76.2,35,1006,Tropical Depression,,,
Hurricane-Delta,10/4/2020,9:00:00 PM,16.4,-76.61,35,1006,Tropical Depression,,,
Hurricane-Delta,10/5/2020,12:00:00 AM,16.4,-77.0,35,1006,Tropical Depression,,,
Hurricane-Delta,10/5/2020,3:00:00 AM,16.4,-77.36,35,1006,Tropical Depression,,,
Hurricane-Delta,10/5/2020,6:00:00 AM,16.4,-77.7,35,1006,Tropical Depression,,,
Hurricane-Delta,10/5/2020,9:00:00 AM,16.4,-78.05,40,1005,Tropical Depression,,,
Hurricane-Delta,10/5/2020,12:00:00 PM,16.4,-78.4,46,1004,Tropical Storm,,,
Hurricane-Delta,10/5/2020,3:00:00 PM,16.38,-78.75,54,994,Tropical Storm,,,
Hurricane-Delta,10/5/2020,6:00:00 PM,16.4,-79.1,63,985,Tropical Storm,,,
Hurricane-Delta,10/5/2020,9:00:00 PM,16.46,-79.44,69,982,Tropical Storm,,,
Hurricane-Delta,10/6/2020,12:00:00 AM,16.6,-79.8,75,980,Category 1 Hurricane,,,
Hurricane-Delta,10/6/2020,3:00:00 AM,16.81,-80.21,81,976,Category 1 Hurricane,,,
Hurricane-Delta,10/6/2020,6:00:00 AM,17.1,-80.7,86,973,Category 1 Hurricane,,,
Hurricane-Delta,10/6/2020,9:00:00 AM,17.44,-81.32,100,966,Category 2 Hurricane,,,
Hurricane-Delta,10/6/2020,12:00:00 PM,17.8,-82.0,115,959,Category 3 Major Hurricane,,,
Hurricane-Delta,10/6/2020,3:00:00 PM,18.14,-82.65,127,956,Category 3 Major Hurricane,,,
Hurricane-Delta,10/6/2020,6:00:00 PM,18.5,-83.3,138,953,Category 4 Major Hurricane,,,
Hurricane-Delta,10/6/2020,9:00:00 PM,18.89,-83.95,127,957,Category 3 Major Hurricane,,,
Hurricane-Delta,10/7/2020,12:00:00 AM,19.3,-84.6,115,962,Category 3 Major Hurricane,,,
Hurricane-Delta,10/7/2020,3:00:00 AM,19.69,-85.25,109,965,Category 2 Hurricane,,,
Hurricane-Delta,10/7/2020,6:00:00 AM,20.1,-85.9,104,968,Category 2 Hurricane,,,
Hurricane-Delta,10/7/2020,9:00:00 AM,20.54,-86.5,104,970,Category 2 Hurricane,,,
Hurricane-Delta,10/7/2020,10:30:00 AM,20.8,-86.9,104,971,Category 2 Hurricane,,,
Hurricane-Delta,10/7/2020,12:00:00 PM,21.1,-87.4,98,973,Category 2 Hurricane,,,
Hurricane-Delta,10/7/2020,3:00:00 PM,21.47,-88.18,92,975,Category 1 Hurricane,,,
Hurricane-Delta,10/7/2020,6:00:00 PM,21.7,-88.8,86,978,Category 1 Hurricane,,,
Hurricane-Delta,10/7/2020,9:00:00 PM,21.99,-89.52,89,975,Category 1 Hurricane,,,
Hurricane-Delta,10/8/2020,12:00:00 AM,22.3,-90.2,92,973,Category 1 Hurricane,,,
Hurricane-Delta,10/8/2020,3:00:00 AM,22.64,-90.83,94,973,Category 1 Hurricane,,,
Hurricane-Delta,10/8/2020,6:00:00 AM,23.0,-91.4,98,973,Category 2 Hurricane,,,
Hurricane-Delta,10/8/2020,9:00:00 AM,23.34,-91.94,100,971,Category 2 Hurricane,,,
Hurricane-Delta,10/8/2020,12:00:00 PM,23.7,-92.4,104,969,Category 2 Hurricane,,,
Hurricane-Delta,10/8/2020,3:00:00 PM,24.09,-92.8,109,964,Category 2 Hurricane,,,
Hurricane-Delta,10/8/2020,6:00:00 PM,24.5,-93.1,115,960,Category 3 Major Hurricane,,,
Hurricane-Delta,10/8/2020,9:00:00 PM,24.88,-93.34,117,956,Category 3 Major Hurricane,,,
Hurricane-Delta,10/9/2020,12:00:00 AM,25.3,-93.5,121,953,Category 3 Major Hurricane,,,
Hurricane-Delta,10/9/2020,3:00:00 AM,25.77,-93.62,121,953,Category 3 Major Hurricane,,,
Hurricane-Delta,10/9/2020,6:00:00 AM,26.3,-93.7,121,953,Category 3 Major Hurricane,,,
Hurricane-Delta,10/9/2020,9:00:00 AM,26.89,-93.78,117,955,Category 3 Major Hurricane,,,
Hurricane-Delta,10/9/2020,12:00:00 PM,27.5,-93.8,115,958,Category 3 Major Hurricane,,,
Hurricane-Delta,10/9/2020,3:00:00 PM,28.09,-93.75,109,962,Category 2 Hurricane,,,
Hurricane-Delta,10/9/2020,6:00:00 PM,28.7,-93.6,104,966,Category 2 Hurricane,,,
Hurricane-Delta,10/9/2020,9:00:00 PM,29.3,-93.38,100,968,Category 2 Hurricane,,,
Hurricane-Delta,10/9/2020,11:00:00 PM,29.8,-93.1,98,970,Category 2 Hurricane,,,
Hurricane-Delta,10/10/2020,12:00:00 AM,30.1,-92.9,86,971,Category 1 Hurricane,,,
Hurricane-Delta,10/10/2020,3:00:00 AM,30.83,-92.49,71,978,Hurricane,,,
Hurricane-Delta,10/10/2020,6:00:00 AM,31.4,-92.2,58,985,Tropical Storm,,,
Hurricane-Delta,10/10/2020,9:00:00 AM,31.99,-91.81,48,989,Tropical Storm,,,
Hurricane-Delta,10/10/2020,12:00:00 PM,32.5,-91.4,40,993,Tropical Storm,,,
Hurricane-Delta,10/10/2020,3:00:00 PM,32.94,-91.01,35,995,Tropical Storm,,,
Hurricane-Delta,10/10/2020,6:00:00 PM,33.3,-90.6,29,998,Extratropical,,,
Hurricane-Delta,10/10/2020,9:00:00 PM,33.62,-90.11,29,1000,Extratropical,,,
Hurricane-Delta,10/11/2020,12:00:00 AM,33.9,-89.6,29,1002,Extratropical,,,
Hurricane-Delta,10/11/2020,3:00:00 AM,34.16,-89.11,29,1003,Extratropical,,,
Hurricane-Delta,10/11/2020,6:00:00 AM,34.4,-88.6,29,1004,Extratropical,,,
Hurricane-Delta,10/11/2020,9:00:00 AM,34.61,-88.06,25,1004,Extratropical,,,
Hurricane-Delta,10/11/2020,12:00:00 PM,34.8,-87.5,23,1005,Extratropical,,,
Hurricane-Delta,10/11/2020,3:00:00 PM,34.96,-86.91,23,1006,Extratropical,,,
Hurricane-Delta,10/11/2020,6:00:00 PM,35.1,-86.3,23,1007,Extratropical,,,
Hurricane-Dolly,6/22/2020,6:00:00 AM,38.6,-67.1,35,1010,Tropical Low,,,
Hurricane-Dolly,6/22/2020,9:00:00 AM,38.53,-67.04,35,1009,Tropical Low,,,
Hurricane-Dolly,6/22/2020,12:00:00 PM,38.4,-66.9,35,1009,Subtropical Depression,,,
Hurricane-Dolly,6/22/2020,3:00:00 PM,38.2,-66.62,35,1008,Subtropical Depression,,,
Hurricane-Dolly,6/22/2020,6:00:00 PM,38.1,-66.2,35,1008,Subtropical Depression,,,
Hurricane-Dolly,6/22/2020,9:00:00 PM,38.24,-65.69,35,1007,Subtropical Depression,,,
Hurricane-Dolly,6/23/2020,12:00:00 AM,38.5,-65.1,35,1007,Subtropical Depression,,,
Hurricane-Dolly,6/23/2020,3:00:00 AM,38.75,-64.51,37,1005,Subtropical Depression,,,
Hurricane-Dolly,6/23/2020,6:00:00 AM,39.0,-63.9,40,1003,Subtropical Storm,,,
Hurricane-Dolly,6/23/2020,9:00:00 AM,39.21,-63.29,43,1001,Subtropical Storm,,,
Hurricane-Dolly,6/23/2020,12:00:00 PM,39.4,-62.7,46,1000,Tropical Storm,,,
Hurricane-Dolly,6/23/2020,3:00:00 PM,39.6,-62.13,46,1000,Tropical Storm,,,
Hurricane-Dolly,6/23/2020,6:00:00 PM,39.8,-61.6,46,1000,Tropical Storm,,,
Hurricane-Dolly,6/23/2020,9:00:00 PM,39.97,-61.09,43,1001,Tropical Storm,,,
Hurricane-Dolly,6/24/2020,12:00:00 AM,40.2,-60.6,40,1002,Tropical Storm,,,
Hurricane-Dolly,6/24/2020,3:00:00 AM,40.55,-60.11,37,1003,Tropical Storm,,,
Hurricane-Dolly,6/24/2020,6:00:00 AM,41.0,-59.6,35,1005,Tropical Low,,,
Hurricane-Dolly,6/24/2020,9:00:00 AM,41.48,-59.08,35,1006,Tropical Low,,,
Hurricane-Dolly,6/24/2020,12:00:00 PM,42.0,-58.5,35,1007,Tropical Low,,,
Hurricane-Dolly,6/24/2020,3:00:00 PM,42.49,-57.83,31,1007,Tropical Low,,,
Hurricane-Dolly,6/24/2020,6:00:00 PM,43.0,-57.1,29,1008,Tropical Low,,,
Hurricane-Dolly,6/24/2020,9:00:00 PM,43.54,-56.36,29,1008,Tropical Low,,,
Hurricane-Dolly,6/25/2020,12:00:00 AM,44.1,-55.6,29,1009,Tropical Low,,,
Hurricane-Edouard,7/4/2020,6:00:00 AM,30.4,-71.2,35,1009,Tropical Low,,,
Hurricane-Edouard,7/4/2020,9:00:00 AM,30.64,-70.27,35,1009,Tropical Low,,,
Hurricane-Edouard,7/4/2020,12:00:00 PM,30.9,-69.4,35,1009,Tropical Depression,,,
Hurricane-Edouard,7/4/2020,3:00:00 PM,31.19,-68.64,35,1008,Tropical Depression,,,
Hurricane-Edouard,7/4/2020,6:00:00 PM,31.5,-68.0,35,1007,Tropical Depression,,,
Hurricane-Edouard,7/4/2020,9:00:00 PM,31.78,-67.48,35,1007,Tropical Depression,,,
Hurricane-Edouard,7/5/2020,12:00:00 AM,32.1,-67.0,35,1007,Tropical Depression,,,
Hurricane-Edouard,7/5/2020,3:00:00 AM,32.48,-66.44,35,1007,Tropical Depression,,,
Hurricane-Edouard,7/5/2020,6:00:00 AM,32.9,-65.8,35,1007,Tropical Depression,,,
Hurricane-Edouard,7/5/2020,9:00:00 AM,33.32,-65.08,35,1007,Tropical Depression,,,
Hurricane-Edouard,7/5/2020,12:00:00 PM,33.8,-64.2,35,1007,Tropical Depression,,,
Hurricane-Edouard,7/5/2020,3:00:00 PM,34.36,-63.18,35,1007,Tropical Depression,,,
Hurricane-Edouard,7/5/2020,6:00:00 PM,35.0,-61.9,35,1007,Tropical Depression,,,
Hurricane-Edouard,7/5/2020,9:00:00 PM,35.66,-60.27,37,1006,Tropical Depression,,,
Hurricane-Edouard,7/6/2020,12:00:00 AM,36.4,-58.5,40,1006,Tropical Storm,,,
Hurricane-Edouard,7/6/2020,3:00:00 AM,37.22,-56.91,40,1006,Tropical Storm,,,
Hurricane-Edouard,7/6/2020,6:00:00 AM,38.1,-55.3,40,1006,Tropical Storm,,,
Hurricane-Edouard,7/6/2020,9:00:00 AM,38.99,-53.55,43,1006,Tropical Storm,,,
Hurricane-Edouard,7/6/2020,12:00:00 PM,39.9,-51.7,46,1006,Tropical Storm,,,
Hurricane-Edouard,7/6/2020,3:00:00 PM,40.79,-49.75,46,1005,Tropical Storm,,,
Hurricane-Edouard,7/6/2020,6:00:00 PM,41.7,-47.8,46,1005,Tropical Storm,,,
Hurricane-Edouard,7/6/2020,9:00:00 PM,42.64,-45.94,46,1005,Tropical Storm,,,
Hurricane-Edouard,7/7/2020,12:00:00 AM,43.6,-44.1,46,1005,Extratropical,,,
Hurricane-Edouard,7/7/2020,3:00:00 AM,44.53,-42.19,46,1005,Extratropical,,,
Hurricane-Edouard,7/7/2020,6:00:00 AM,45.5,-40.3,46,1006,Extratropical,,,
Hurricane-Edouard,7/7/2020,9:00:00 AM,46.55,-38.47,46,1006,Extratropical,,,
Hurricane-Edouard,7/7/2020,12:00:00 PM,47.6,-36.6,46,1006,Extratropical,,,
Hurricane-Edouard,7/7/2020,3:00:00 PM,48.59,-34.6,46,1006,Extratropical,,,
Hurricane-Edouard,7/7/2020,6:00:00 PM,49.5,-32.5,46,1006,Extratropical,,,
Hurricane-Edouard,7/7/2020,9:00:00 PM,50.31,-30.28,43,1006,Extratropical,,,
Hurricane-Edouard,7/8/2020,12:00:00 AM,51.0,-28.0,40,1007,Extratropical,,,
Hurricane-Edouard,7/8/2020,3:00:00 AM,51.61,-25.75,37,1007,Extratropical,,,
Hurricane-Edouard,7/8/2020,6:00:00 AM,52.0,-23.5,35,1008,Extratropical,,,
Hurricane-Edouard,7/8/2020,9:00:00 AM,52.07,-21.28,35,1008,Extratropical,,,
Hurricane-Edouard,7/8/2020,12:00:00 PM,52.0,-19.0,35,1008,Extratropical,,,
Hurricane-Edouard,7/8/2020,3:00:00 PM,52.0,-16.54,35,1008,Extratropical,,,
Hurricane-Edouard,7/8/2020,6:00:00 PM,52.0,-14.0,35,1008,Extratropical,,,
Hurricane-Edouard,7/8/2020,9:00:00 PM,51.99,-11.5,35,1008,Extratropical,,,
Hurricane-Edouard,7/9/2020,12:00:00 AM,52.0,-9.0,35,1009,Extratropical,,,
Hurricane-Edouard,7/9/2020,3:00:00 AM,52.0,-6.43,35,1009,Extratropical,,,
Hurricane-Edouard,7/9/2020,6:00:00 AM,52.0,-4.0,35,1009,Extratropical,,,
Hurricane-Edouard,7/9/2020,9:00:00 AM,52.0,-1.9,31,1009,Extratropical,,,
Hurricane-Edouard,7/9/2020,12:00:00 PM,52.0,0.0,29,1010,Extratropical,,,
Hurricane-Epsilon,10/16/2020,12:00:00 PM,31.5,-54.9,23,1013,Tropical Low,,,
Hurricane-Epsilon,10/16/2020,3:00:00 PM,31.35,-54.98,25,1012,Tropical Low,,,
Hurricane-Epsilon,10/16/2020,6:00:00 PM,31.2,-55.1,29,1011,Tropical Low,,,
Hurricane-Epsilon,10/16/2020,9:00:00 PM,31.04,-55.29,31,1010,Tropical Low,,,
Hurricane-Epsilon,10/17/2020,12:00:00 AM,30.9,-55.5,35,1009,Tropical Low,,,
Hurricane-Epsilon,10/17/2020,3:00:00 AM,30.81,-55.71,35,1009,Tropical Low,,,
Hurricane-Epsilon,10/17/2020,6:00:00 AM,30.7,-55.9,35,1009,Tropical Low,,,
Hurricane-Epsilon,10/17/2020,9:00:00 AM,30.53,-56.07,35,1008,Tropical Low,,,
Hurricane-Epsilon,10/17/2020,12:00:00 PM,30.3,-56.2,35,1008,Tropical Low,,,
Hurricane-Epsilon,10/17/2020,3:00:00 PM,30.03,-56.27,35,1008,Tropical Low,,,
Hurricane-Epsilon,10/17/2020,6:00:00 PM,29.7,-56.3,35,1008,Tropical Low,,,
Hurricane-Epsilon,10/17/2020,9:00:00 PM,29.32,-56.31,35,1007,Tropical Low,,,
Hurricane-Epsilon,10/18/2020,12:00:00 AM,28.9,-56.3,35,1006,Tropical Low,,,
Hurricane-Epsilon,10/18/2020,3:00:00 AM,28.5,-56.29,35,1005,Tropical Low,,,
Hurricane-Epsilon,10/18/2020,6:00:00 AM,28.1,-56.3,35,1004,Tropical Low,,,
Hurricane-Epsilon,10/18/2020,9:00:00 AM,27.71,-56.33,35,1004,Tropical Low,,,
Hurricane-Epsilon,10/18/2020,12:00:00 PM,27.3,-56.4,35,1004,Tropical Low,,,
Hurricane-Epsilon,10/18/2020,3:00:00 PM,26.84,-56.53,35,1003,Tropical Low,,,
Hurricane-Epsilon,10/18/2020,6:00:00 PM,26.4,-56.6,35,1003,Tropical Low,,,
Hurricane-Epsilon,10/18/2020,9:00:00 PM,26.0,-56.49,35,1003,Tropical Low,,,
Hurricane-Epsilon,10/19/2020,12:00:00 AM,25.7,-56.3,35,1003,Tropical Low,,,
Hurricane-Epsilon,10/19/2020,3:00:00 AM,25.56,-56.1,35,1003,Tropical Low,,,
Hurricane-Epsilon,10/19/2020,6:00:00 AM,25.5,-55.9,35,1003,Tropical Depression,,,
Hurricane-Epsilon,10/19/2020,9:00:00 AM,25.44,-55.74,37,1001,Tropical Depression,,,
Hurricane-Epsilon,10/19/2020,12:00:00 PM,25.4,-55.6,40,1000,Tropical Storm,,,
Hurricane-Epsilon,10/19/2020,3:00:00 PM,25.35,-55.49,43,999,Tropical Storm,,,
Hurricane-Epsilon,10/19/2020,6:00:00 PM,25.3,-55.4,46,998,Tropical Storm,,,
Hurricane-Epsilon,10/19/2020,9:00:00 PM,25.22,-55.31,46,998,Tropical Storm,,,
Hurricane-Epsilon,10/20/2020,12:00:00 AM,25.2,-55.2,46,998,Tropical Storm,,,
Hurricane-Epsilon,10/20/2020,3:00:00 AM,25.29,-55.05,48,997,Tropical Storm,,,
Hurricane-Epsilon,10/20/2020,6:00:00 AM,25.5,-54.9,52,996,Tropical Storm,,,
Hurricane-Epsilon,10/20/2020,9:00:00 AM,25.79,-54.73,54,995,Tropical Storm,,,
Hurricane-Epsilon,10/20/2020,12:00:00 PM,26.2,-54.7,58,994,Tropical Storm,,,
Hurricane-Epsilon,10/20/2020,3:00:00 PM,26.73,-54.91,60,993,Tropical Storm,,,
Hurricane-Epsilon,10/20/2020,6:00:00 PM,27.3,-55.3,63,992,Tropical Storm,,,
Hurricane-Epsilon,10/20/2020,9:00:00 PM,27.85,-55.74,69,989,Tropical Storm,,,
Hurricane-Epsilon,10/21/2020,12:00:00 AM,28.3,-56.3,75,987,Category 1 Hurricane,,,
Hurricane-Epsilon,10/21/2020,3:00:00 AM,28.56,-57.0,81,981,Category 1 Hurricane,,,
Hurricane-Epsilon,10/21/2020,6:00:00 AM,28.7,-57.7,86,976,Category 1 Hurricane,,,
Hurricane-Epsilon,10/21/2020,9:00:00 AM,28.8,-58.24,92,972,Category 1 Hurricane,,,
Hurricane-Epsilon,10/21/2020,12:00:00 PM,28.9,-58.7,98,968,Category 2 Hurricane,,,
Hurricane-Epsilon,10/21/2020,3:00:00 PM,29.1,-59.16,106,961,Category 2 Hurricane,,,
Hurricane-Epsilon,10/21/2020,6:00:00 PM,29.3,-59.6,115,955,Category 3 Major Hurricane,,,
Hurricane-Epsilon,10/21/2020,9:00:00 PM,29.38,-60.03,115,953,Category 3 Major Hurricane,,,
Hurricane-Epsilon,10/22/2020,12:00:00 AM,29.5,-60.4,115,952,Category 3 Major Hurricane,,,
Hurricane-Epsilon,10/22/2020,3:00:00 AM,29.82,-60.68,109,955,Category 2 Hurricane,,,
Hurricane-Epsilon,10/22/2020,6:00:00 AM,30.2,-60.9,104,958,Category 2 Hurricane,,,
Hurricane-Epsilon,10/22/2020,9:00:00 AM,30.5,-61.12,98,961,Category 2 Hurricane,,,
Hurricane-Epsilon,10/22/2020,12:00:00 PM,30.8,-61.3,92,965,Category 1 Hurricane,,,
Hurricane-Epsilon,10/22/2020,3:00:00 PM,31.14,-61.42,89,966,Category 1 Hurricane,,,
Hurricane-Epsilon,10/22/2020,6:00:00 PM,31.5,-61.5,86,968,Category 1 Hurricane,,,
Hurricane-Epsilon,10/22/2020,9:00:00 PM,31.85,-61.57,86,968,Category 1 Hurricane,,,
Hurricane-Epsilon,10/23/2020,12:00:00 AM,32.2,-61.6,86,968,Category 1 Hurricane,,,
Hurricane-Epsilon,10/23/2020,3:00:00 AM,32.54,-61.61,86,968,Category 1 Hurricane,,,
Hurricane-Epsilon,10/23/2020,6:00:00 AM,32.9,-61.6,86,968,Category 1 Hurricane,,,
Hurricane-Epsilon,10/23/2020,9:00:00 AM,33.26,-61.59,86,967,Category 1 Hurricane,,,
Hurricane-Epsilon,10/23/2020,12:00:00 PM,33.7,-61.6,86,966,Category 1 Hurricane,,,
Hurricane-Epsilon,10/23/2020,3:00:00 PM,34.27,-61.63,86,965,Category 1 Hurricane,,,
Hurricane-Epsilon,10/23/2020,6:00:00 PM,34.9,-61.7,86,964,Category 1 Hurricane,,,
Hurricane-Epsilon,10/23/2020,9:00:00 PM,35.54,-61.85,86,963,Category 1 Hurricane,,,
Hurricane-Epsilon,10/24/2020,12:00:00 AM,36.1,-62.0,86,962,Category 1 Hurricane,,,
Hurricane-Epsilon,10/24/2020,3:00:00 AM,36.49,-62.13,86,959,Category 1 Hurricane,,,
Hurricane-Epsilon,10/24/2020,6:00:00 AM,36.8,-62.1,86,957,Category 1 Hurricane,,,
Hurricane-Epsilon,10/24/2020,9:00:00 AM,37.06,-61.83,86,957,Category 1 Hurricane,,,
Hurricane-Epsilon,10/24/2020,12:00:00 PM,37.4,-61.3,86,957,Category 1 Hurricane,,,
Hurricane-Epsilon,10/24/2020,3:00:00 PM,37.92,-60.6,83,958,Category 1 Hurricane,,,
Hurricane-Epsilon,10/24/2020,6:00:00 PM,38.6,-59.7,81,960,Category 1 Hurricane,,,
Hurricane-Epsilon,10/24/2020,9:00:00 PM,39.41,-58.71,77,961,Category 1 Hurricane,,,
Hurricane-Epsilon,10/25/2020,12:00:00 AM,40.3,-57.6,75,962,Category 1 Hurricane,,,
Hurricane-Epsilon,10/25/2020,3:00:00 AM,41.18,-56.49,75,962,Category 1 Hurricane,,,
Hurricane-Epsilon,10/25/2020,6:00:00 AM,42.0,-55.2,75,963,Category 1 Hurricane,,,
Hurricane-Epsilon,10/25/2020,9:00:00 AM,42.65,-53.68,75,963,Category 1 Hurricane,,,
Hurricane-Epsilon,10/25/2020,12:00:00 PM,43.3,-51.8,75,964,Category 1 Hurricane,,,
Hurricane-Epsilon,10/25/2020,3:00:00 PM,44.08,-49.51,71,965,Hurricane,,,
Hurricane-Epsilon,10/25/2020,6:00:00 PM,45.0,-46.9,69,966,Tropical Storm,,,
Hurricane-Epsilon,10/25/2020,9:00:00 PM,46.05,-44.16,69,967,Tropical Storm,,,
Hurricane-Epsilon,10/26/2020,12:00:00 AM,47.2,-41.2,69,968,Tropical Storm,,,
Hurricane-Epsilon,10/26/2020,3:00:00 AM,48.32,-37.98,69,968,Tropical Storm,,,
Hurricane-Epsilon,10/26/2020,6:00:00 AM,49.5,-34.7,69,969,Extratropical,,,
Hurricane-Epsilon,10/26/2020,9:00:00 AM,50.78,-31.59,69,966,Extratropical,,,
Hurricane-Epsilon,10/26/2020,12:00:00 PM,52.1,-28.5,69,964,Extratropical,,,
Hurricane-Eta,10/31/2020,6:00:00 PM,14.9,-72.4,35,1006,Tropical Depression,,,
Hurricane-Eta,10/31/2020,9:00:00 PM,14.9,-72.97,37,1005,Tropical Depression,,,
Hurricane-Eta,11/1/2020,12:00:00 AM,14.9,-73.6,40,1005,Tropical Storm,,,
Hurricane-Eta,11/1/2020,3:00:00 AM,14.9,-74.32,40,1005,Tropical Storm,,,
Hurricane-Eta,11/1/2020,6:00:00 AM,14.9,-75.1,40,1005,Tropical Storm,,,
Hurricane-Eta,11/1/2020,9:00:00 AM,14.9,-75.9,43,1003,Tropical Storm,,,
Hurricane-Eta,11/1/2020,12:00:00 PM,14.9,-76.7,46,1002,Tropical Storm,,,
Hurricane-Eta,11/1/2020,3:00:00 PM,14.9,-77.48,52,997,Tropical Storm,,,
Hurricane-Eta,11/1/2020,6:00:00 PM,14.9,-78.2,58,992,Tropical Storm,,,
Hurricane-Eta,11/1/2020,9:00:00 PM,14.9,-78.84,63,990,Tropical Storm,,,
Hurricane-Eta,11/2/2020,12:00:00 AM,14.9,-79.4,69,988,Tropical Storm,,,
Hurricane-Eta,11/2/2020,3:00:00 AM,14.91,-79.93,75,985,Tropical Storm,,,
Hurricane-Eta,11/2/2020,6:00:00 AM,14.9,-80.4,81,982,Category 1 Hurricane,,,
Hurricane-Eta,11/2/2020,9:00:00 AM,14.86,-80.82,92,977,Category 1 Hurricane,,,
Hurricane-Eta,11/2/2020,12:00:00 PM,14.8,-81.2,104,972,Category 2 Hurricane,,,
Hurricane-Eta,11/2/2020,3:00:00 PM,14.77,-81.62,117,960,Category 3 Major Hurricane,,,
Hurricane-Eta,11/2/2020,6:00:00 PM,14.7,-82.0,132,948,Category 4 Major Hurricane,,,
Hurricane-Eta,11/2/2020,9:00:00 PM,14.51,-82.28,140,938,Category 4 Major Hurricane,,,
Hurricane-Eta,11/3/2020,12:00:00 AM,14.3,-82.5,150,929,Category 4 Major Hurricane,,,
Hurricane-Eta,11/3/2020,3:00:00 AM,14.15,-82.72,150,925,Category 4 Major Hurricane,,,
Hurricane-Eta,11/3/2020,6:00:00 AM,14.0,-82.9,150,922,Category 4 Major Hurricane,,,
Hurricane-Eta,11/3/2020,9:00:00 AM,13.77,-83.02,146,929,Category 4 Major Hurricane,,,
Hurricane-Eta,11/3/2020,12:00:00 PM,13.6,-83.1,144,936,Category 4 Major Hurricane,,,
Hurricane-Eta,11/3/2020,3:00:00 PM,13.61,-83.18,140,938,Category 4 Major Hurricane,,,
Hurricane-Eta,11/3/2020,6:00:00 PM,13.7,-83.3,138,940,Category 4 Major Hurricane,,,
Hurricane-Eta,11/3/2020,9:00:00 PM,13.8,-83.5,138,940,Category 4 Major Hurricane,,,
Hurricane-Eta,11/4/2020,12:00:00 AM,13.8,-83.7,109,965,Category 2 Hurricane,,,
Hurricane-Eta,11/4/2020,3:00:00 AM,13.8,-83.98,94,972,Category 1 Hurricane,,,
Hurricane-Eta,11/4/2020,6:00:00 AM,13.8,-84.3,81,980,Category 1 Hurricane,,,
Hurricane-Eta,11/4/2020,9:00:00 AM,13.79,-84.61,69,986,Hurricane,,,
Hurricane-Eta,11/4/2020,12:00:00 PM,13.8,-84.9,58,993,Tropical Storm,,,
Hurricane-Eta,11/4/2020,3:00:00 PM,13.84,-85.15,52,995,Tropical Storm,,,
Hurricane-Eta,11/4/2020,6:00:00 PM,13.9,-85.4,46,998,Tropical Storm,,,
Hurricane-Eta,11/4/2020,9:00:00 PM,13.94,-85.69,40,1000,Tropical Storm,,,
Hurricane-Eta,11/5/2020,12:00:00 AM,14.0,-86.0,35,1002,Tropical Depression,,,
Hurricane-Eta,11/5/2020,3:00:00 AM,14.08,-86.34,31,1004,Tropical Depression,,,
Hurricane-Eta,11/5/2020,6:00:00 AM,14.2,-86.7,29,1006,Tropical Disturbance,,,
Hurricane-Eta,11/5/2020,9:00:00 AM,14.31,-87.13,29,1005,Tropical Disturbance,,,
Hurricane-Eta,11/5/2020,12:00:00 PM,14.5,-87.5,29,1005,Tropical Disturbance,,,
Hurricane-Eta,11/5/2020,3:00:00 PM,14.85,-87.71,31,1005,Tropical Disturbance,,,
Hurricane-Eta,11/5/2020,6:00:00 PM,15.3,-87.8,35,1005,Tropical Disturbance,,,
Hurricane-Eta,11/5/2020,9:00:00 PM,15.77,-87.84,35,1004,Tropical Disturbance,,,
Hurricane-Eta,11/6/2020,12:00:00 AM,16.2,-87.8,35,1004,Tropical Disturbance,,,
Hurricane-Eta,11/6/2020,3:00:00 AM,16.5,-87.72,35,1004,Tropical Disturbance,,,
Hurricane-Eta,11/6/2020,6:00:00 AM,16.7,-87.6,35,1004,Tropical Depression,,,
Hurricane-Eta,11/6/2020,9:00:00 AM,16.82,-87.51,35,1004,Tropical Depression,,,
Hurricane-Eta,11/6/2020,12:00:00 PM,16.9,-87.4,35,1004,Tropical Depression,,,
Hurricane-Eta,11/6/2020,3:00:00 PM,16.98,-87.29,35,1004,Tropical Depression,,,
Hurricane-Eta,11/6/2020,6:00:00 PM,17.1,-87.1,35,1004,Tropical Depression,,,
Hurricane-Eta,11/6/2020,9:00:00 PM,17.26,-86.82,35,1003,Tropical Depression,,,
Hurricane-Eta,11/7/2020,12:00:00 AM,17.5,-86.4,35,1002,Tropical Depression,,,
Hurricane-Eta,11/7/2020,3:00:00 AM,17.81,-85.84,37,1001,Tropical Depression,,,
Hurricane-Eta,11/7/2020,6:00:00 AM,18.2,-85.1,40,1001,Tropical Storm,,,
Hurricane-Eta,11/7/2020,9:00:00 AM,18.65,-84.18,46,999,Tropical Storm,,,
Hurricane-Eta,11/7/2020,12:00:00 PM,19.1,-83.2,52,997,Tropical Storm,,,
Hurricane-Eta,11/7/2020,3:00:00 PM,19.47,-82.3,58,995,Tropical Storm,,,
Hurricane-Eta,11/7/2020,6:00:00 PM,19.8,-81.5,63,994,Tropical Storm,,,
Hurricane-Eta,11/7/2020,9:00:00 PM,20.1,-80.77,63,992,Tropical Storm,,,
