CELL_TYPE,MAX_SHEAR,WSR_ID,MXDV,CELL_ID,ZTIME,AZIMUTH,RANGE,type,longitude,latitude
TVS,45,KMKE,99,N5,2024-07-15T04:10:03Z,83,33,Point,-87.3034,42.8836
TVS,28,KBIS,86,X1,2024-07-15T04:12:00Z,323,53,Point,-101.5437,47.4734
TVS,22,KBIS,66,T5,2024-07-15T04:12:00Z,319,46,Point,-101.4998,47.3469
TVS,25,KMSY,71,H3,2024-07-15T04:12:18Z,50,47,Point,-89.7082,30.5248
TVS,52,KMKE,147,C9,2024-07-15T04:16:02Z,82,45,Point,-87.035,42.9189
TVS,28,KMKE,72,Y6,2024-07-15T04:16:02Z,136,43,Point,-87.375,42.3014
TVS,38,KMKE,83,S4,2024-07-15T04:16:02Z,82,32,Point,-87.3274,42.891
TVS,28,KBIS,78,X1,2024-07-15T04:16:41Z,321,45,Point,-101.4542,47.3514
TVS,26,KMKE,73,B0,2024-07-15T04:18:53Z,107,44,Point,-87.0963,42.6006
TVS,43,KMKE,93,S4,2024-07-15T04:18:53Z,82,33,Point,-87.3049,42.8932
TVS,37,KBIS,97,X1,2024-07-15T04:21:23Z,322,43,Point,-101.4088,47.3336
TVS,36,KMKE,95,B0,2024-07-15T04:22:02Z,106,45,Point,-87.0695,42.6081
TVS,38,KMKE,85,S4,2024-07-15T04:22:02Z,82,34,Point,-87.2825,42.8953
TVS,30,KMKE,86,C9,2024-07-15T04:22:02Z,83,47,Point,-86.9878,42.9096
TVS,25,KMSY,71,H3,2024-07-15T04:24:18Z,49,47,Point,-89.7184,30.5353
TVS,28,KMKE,81,A6,2024-07-15T04:28:02Z,91,45,Point,-87.0272,42.8014
TVS,35,KMKE,83,L8,2024-07-15T04:28:02Z,83,38,Point,-87.1907,42.893
TVS,49,KMKE,109,S4,2024-07-15T04:28:02Z,82,35,Point,-87.26,42.8975
TVS,22,KBIS,52,I6,2024-07-15T04:30:03Z,322,38,Point,-101.3326,47.2684
TVS,27,KBIS,74,N6,2024-07-15T04:30:03Z,330,46,Point,-101.3247,47.4332
TVS,34,KMKE,93,L8,2024-07-15T04:34:02Z,85,47,Point,-86.9844,42.8824
TVS,38,KMKE,84,S4,2024-07-15T04:34:02Z,83,35,Point,-87.2583,42.8874
TVS,29,KMKE,79,L8,2024-07-15T04:34:02Z,85,46,Point,-87.007,42.8811
TVS,24,KBIS,55,I6,2024-07-15T04:34:45Z,322,37,Point,-101.3174,47.2553
TVS,38,KMKE,86,S4,2024-07-15T04:36:52Z,85,36,Point,-87.2331,42.8684
TVS,33,KMKE,95,L8,2024-07-15T04:36:52Z,85,48,Point,-86.9618,42.8836
TVS,41,KMDW,70,I3,2024-07-15T04:37:24Z,172,29,Point,-87.6409,41.1722
TVS,28,KMKE,80,L8,2024-07-15T04:40:02Z,79,45,Point,-87.0432,42.9577
TVS,17,KILX,57,Q4,2024-07-15T04:42:13Z,350,52,Point,-89.5358,41.0038
TVS,39,KORD,71,S4,2024-07-15T04:45:05Z,178,29,Point,-87.8356,41.3138
TVS,21,KILX,65,F5,2024-07-15T04:48:21Z,1,50,Point,-89.3178,40.9837
TVS,45,KMKE,94,U2,2024-07-15T04:48:52Z,26,33,Point,-87.7157,43.3129
TVS,37,KORD,83,K6,2024-07-15T04:51:05Z,178,36,Point,-87.8303,41.1971
TVS,23,KILX,77,F5,2024-07-15T04:54:28Z,11,53,Point,-89.1143,41.0174
TVS,31,KMKE,86,A2,2024-07-15T05:04:01Z,32,45,Point,-87.5003,43.4538
TVS,28,KMKE,74,R7,2024-07-15T05:10:01Z,40,43,Point,-87.4144,43.3663
TVS,15,KILX,52,B8,2024-07-15T05:13:21Z,27,54,Point,-88.7977,40.9511
TVS,24,KILX,55,J1,2024-07-15T05:26:30Z,31,37,Point,-88.9195,40.6781
TVS,29,KORD,84,N6,2024-07-15T06:05:54Z,167,45,Point,-87.6349,41.0657
TVS,20,KBIS,49,B8,2024-07-15T06:28:51Z,39,40,Point,-100.1436,47.2871
TVS,25,KBIS,58,B8,2024-07-15T06:45:03Z,50,35,Point,-100.1053,47.1439
TVS,29,KBIS,69,B8,2024-07-15T06:49:05Z,54,38,Point,-100.0093,47.1406
TVS,22,KBIS,56,B8,2024-07-15T06:53:13Z,59,41,Point,-99.9022,47.1195
TVS,19,KBIS,60,B8,2024-07-15T07:01:13Z,63,50,Point,-99.6721,47.144
TVS,29,KBIS,95,B8,2024-07-15T07:13:48Z,70,53,Point,-99.5455,47.0665
TVS,31,KBIS,105,B8,2024-07-15T07:18:02Z,73,53,Point,-99.5251,47.0225
TVS,32,KBIS,106,B8,2024-07-15T07:21:56Z,77,54,Point,-99.4793,46.9662
TVS,20,KMVX,61,A7,2024-07-15T08:00:09Z,222,53,Point,-98.1865,46.8687
TVS,16,KMVX,52,A7,2024-07-15T08:13:21Z,213,50,Point,-97.986,46.8276
TVS,37,KDTW,93,C0,2024-07-15T08:15:37Z,336,40,Point,-83.8829,42.7196
TVS,17,KMVX,57,A7,2024-07-15T08:20:15Z,208,53,Point,-97.9281,46.7469
TVS,30,KDTW,74,C0,2024-07-15T08:21:37Z,339,39,Point,-83.831,42.7175
TVS,26,KDTW,69,C0,2024-07-15T08:24:27Z,341,42,Point,-83.8245,42.7726
TVS,16,KMVX,52,A7,2024-07-15T08:33:49Z,199,53,Point,-97.7428,46.6925
TVS,39,KDTW,87,A6,2024-07-15T12:30:23Z,337,35,Point,-83.8239,42.6477
TVS,41,KDTW,88,A6,2024-07-15T12:33:33Z,340,34,Point,-83.7776,42.6433
TVS,16,KMPX,51,H6,2024-07-15T13:06:17Z,264,52,Point,-94.7747,44.752
TVS,35,KDTW,89,B7,2024-07-15T13:18:23Z,13,40,Point,-83.3114,42.7605
TVS,43,KDTW,99,J8,2024-07-15T13:45:32Z,10,36,Point,-83.3737,42.7019
TVS,43,KDTW,93,H5,2024-07-15T13:51:32Z,13,35,Point,-83.3371,42.6794
TVS,30,KBUF,94,F3,2024-07-15T15:57:15Z,223,50,Point,-79.5034,42.3368
TVS,27,KBUF,83,F3,2024-07-15T16:03:20Z,222,48,Point,-79.459,42.3521
TVS,25,KBUF,76,F3,2024-07-15T16:09:24Z,221,47,Point,-79.4302,42.3556
TVS,32,KMSY,87,C1,2024-07-15T17:31:03Z,218,44,Point,-90.9201,29.4418
TVS,37,KMSY,83,U0,2024-07-15T18:07:03Z,179,35,Point,-90.3913,29.4374
TVS,29,KMSY,81,R1,2024-07-15T18:09:53Z,225,46,Point,-91.0242,29.4772
TVS,34,KBUF,51,U0,2024-07-15T18:32:56Z,204,24,Point,-78.9573,42.5833
TVS,24,KMSY,71,K2,2024-07-15T18:39:52Z,235,48,Point,-91.1545,29.5599
TVS,37,KMSY,83,D2,2024-07-15T19:43:01Z,264,36,Point,-91.09,29.9573
TVS,40,KCVG,92,C0,2024-07-15T19:43:35Z,15,36,Point,-84.3794,39.4778
TVS,28,KBUF,54,I5,2024-07-15T19:46:25Z,99,31,Point,-78.043,42.8661
TVS,35,KBUF,75,I5,2024-07-15T19:52:02Z,96,34,Point,-77.9703,42.8872
TVS,28,KEWR,84,F0,2024-07-15T20:02:38Z,38,46,Point,-73.6447,41.1968
TVS,40,KJFK,94,H0,2024-07-15T20:07:17Z,19,37,Point,-73.6141,41.172
TVS,18,KEWR,51,F0,2024-07-15T20:08:38Z,39,46,Point,-73.6309,41.1883
TVS,26,KBUF,69,I5,2024-07-15T20:14:02Z,87,43,Point,-77.7618,42.9824
TVS,17,KBUF,49,B1,2024-07-15T20:19:47Z,86,46,Point,-77.6946,42.9977
TVS,30,KEWR,88,F0,2024-07-15T20:20:37Z,44,46,Point,-73.565,41.1436
TVS,32,KCVG,95,I0,2024-07-15T20:22:43Z,356,46,Point,-84.6493,39.6634
TVS,25,KEWR,72,F0,2024-07-15T20:23:28Z,44,45,Point,-73.5805,41.1317
TVS,31,KATL,90,Y1,2024-07-15T20:32:18Z,243,47,Point,-85.0947,33.2879
TVS,30,KDAY,72,X0,2024-07-15T20:34:25Z,107,38,Point,-83.3367,39.834
TVS,32,KATL,95,Y1,2024-07-15T20:38:18Z,244,47,Point,-85.1021,33.3002
TVS,31,KADW,82,F0,2024-07-15T20:40:54Z,305,43,Point,-77.5993,39.104
TVS,36,KATL,104,Y1,2024-07-15T20:41:08Z,243,46,Point,-85.0771,33.2956
TVS,34,KATL,96,Y1,2024-07-15T20:44:18Z,244,48,Point,-85.1199,33.2927
TVS,41,KDCA,89,M0,2024-07-15T20:46:21Z,308,35,Point,-77.5527,39.1169
TVS,19,KILN,64,V1,2024-07-15T20:47:36Z,317,53,Point,-84.6067,40.0638
TVS,32,KBWI,80,I0,2024-07-15T20:54:17Z,269,40,Point,-77.4861,39.0752
TVS,20,KDMX,59,I2,2024-07-15T21:02:15Z,21,48,Point,-93.3355,42.4774
TVS,30,KDMX,96,I2,2024-07-15T21:02:15Z,24,50,Point,-93.2648,42.4916
TVS,20,KDMX,56,I2,2024-07-15T21:02:15Z,24,47,Point,-93.2926,42.446
TVS,38,KATL,109,Y1,2024-07-15T21:02:18Z,246,47,Point,-85.1162,33.3249
TVS,17,KDCA,52,B1,2024-07-15T21:07:11Z,253,48,Point,-77.937,38.5208
TVS,26,KBGM,75,I6,2024-07-15T21:07:38Z,308,46,Point,-76.804,42.6692
TVS,44,KADW,83,F0,2024-07-15T21:08:03Z,316,30,Point,-77.2909,39.0541
TVS,26,KDMX,80,V4,2024-07-15T21:16:21Z,32,48,Point,-93.1507,42.4082
TVS,26,KDMX,85,N1,2024-07-15T21:16:21Z,279,53,Point,-94.8909,41.8633
TVS,31,KATL,91,I6,2024-07-15T21:20:17Z,234,47,Point,-85.0172,33.1835
TVS,31,KDMX,91,V4,2024-07-15T21:23:25Z,35,47,Point,-93.1168,42.3713
TVS,33,KMSY,91,V4,2024-07-15T21:25:00Z,350,44,Point,-90.5508,30.7457
TVS,45,KBWI,90,L0,2024-07-15T21:27:26Z,335,32,Point,-76.9215,39.5734
TVS,29,KIAD,71,M3,2024-07-15T21:28:24Z,200,39,Point,-77.8121,38.4723
TVS,30,KBGM,93,T5,2024-07-15T21:30:11Z,256,50,Point,-77.0695,41.9932
TVS,28,KIAD,78,M3,2024-07-15T21:31:34Z,193,46,Point,-77.7482,38.3361
TVS,41,KMAX,98,G1,2024-07-15T21:43:35Z,163,38,Point,-122.4706,41.4749
TVS,24,KDMX,77,D5,2024-07-15T21:44:36Z,42,51,Point,-92.9557,42.3603
TVS,26,KDEN,71,E5,2024-07-15T21:54:58Z,266,45,Point,-105.4951,39.6706
TVS,23,KTYX,73,T0,2024-07-15T22:01:51Z,233,52,Point,-76.6269,43.2305
TVS,28,KBGM,53,E8,2024-07-15T22:06:58Z,322,31,Point,-76.4158,42.6064
TVS,27,KBGM,52,O8,2024-07-15T22:06:58Z,298,30,Point,-76.5813,42.4332
TVS,44,KBGM,86,E8,2024-07-15T22:13:00Z,329,31,Point,-76.3456,42.6424
TVS,37,KBGM,72,E8,2024-07-15T22:25:28Z,338,31,Point,-76.2474,42.6788
TVS,32,KATL,92,P9,2024-07-15T22:26:16Z,123,45,Point,-83.512,33.2355
TVS,27,KDVN,89,B4,2024-07-15T22:33:08Z,301,53,Point,-91.5977,42.0626
TVS,34,KATL,96,H9,2024-07-15T22:38:16Z,123,46,Point,-83.4954,33.2263
TVS,22,KIND,52,P1,2024-07-15T22:42:58Z,127,37,Point,-85.6452,39.3349
TVS,28,KATL,78,H9,2024-07-15T22:44:16Z,120,44,Point,-83.5044,33.2774
TVS,30,KATL,81,H9,2024-07-15T22:50:16Z,119,43,Point,-83.5141,33.2967
TVS,30,KDVN,95,C5,2024-07-15T22:53:09Z,328,50,Point,-91.1763,42.3174
TVS,20,KDVN,58,B4,2024-07-15T22:53:09Z,304,46,Point,-91.4341,42.0377
TVS,24,KDVN,81,L4,2024-07-15T22:53:09Z,335,52,Point,-91.0754,42.3967
TVS,31,KDVN,101,L4,2024-07-15T22:53:09Z,332,51,Point,-91.1193,42.3615
TVS,32,KBGM,70,L8,2024-07-15T22:56:06Z,8,35,Point,-75.8748,42.7777
TVS,38,KIND,95,P1,2024-07-15T22:58:19Z,129,40,Point,-85.6126,39.2862
TVS,32,KDVN,93,L4,2024-07-15T22:59:17Z,332,46,Point,-91.066,42.2881
TVS,28,KDVN,86,L4,2024-07-15T22:59:17Z,337,48,Point,-91.0026,42.3479
TVS,30,KDVN,92,L4,2024-07-15T22:59:17Z,342,50,Point,-90.9286,42.4043
TVS,35,KIND,89,P1,2024-07-15T23:03:49Z,129,40,Point,-85.6126,39.2862
TVS,36,KDVN,101,I5,2024-07-15T23:05:03Z,339,44,Point,-90.9352,42.2963
TVS,25,KDVN,72,I5,2024-07-15T23:05:03Z,343,45,Point,-90.8766,42.3291
TVS,34,KDVN,95,I5,2024-07-15T23:05:03Z,346,46,Point,-90.8312,42.3558
TVS,27,KDVN,86,L4,2024-07-15T23:05:03Z,348,49,Point,-90.8102,42.4108
TVS,28,KDVN,64,P5,2024-07-15T23:10:50Z,317,38,Point,-91.1611,42.0739
TVS,24,KDVN,77,W5,2024-07-15T23:10:50Z,354,49,Point,-90.6963,42.4244
TVS,33,KDVN,85,I5,2024-07-15T23:10:50Z,340,40,Point,-90.888,42.2382
TVS,34,KDVN,90,I5,2024-07-15T23:10:50Z,349,42,Point,-90.761,42.2992
TVS,28,KDVN,79,W5,2024-07-15T23:10:50Z,353,46,Point,-90.7071,42.3731
TVS,37,KDVN,94,P5,2024-07-15T23:10:50Z,322,39,Point,-91.1188,42.1231
TVS,36,KMCO,79,A0,2024-07-15T23:16:19Z,180,34,Point,-81.326,27.7759
TVS,43,KDVN,95,P5,2024-07-15T23:16:57Z,318,35,Point,-91.1049,42.0444
TVS,26,KDVN,66,I5,2024-07-15T23:16:57Z,336,38,Point,-90.9276,42.1902
TVS,45,KDVN,100,P5,2024-07-15T23:16:57Z,325,35,Point,-91.0304,42.0891
TVS,48,KDVN,100,P5,2024-07-15T23:16:57Z,317,33,Point,-91.0843,42.0133
TVS,50,KMQT,62,Z4,2024-07-15T23:21:55Z,183,19,Point,-87.5719,46.2149
TVS,43,KDVN,83,X5,2024-07-15T23:23:05Z,318,30,Point,-91.0297,41.9828
TVS,41,KMQT,52,Y6,2024-07-15T23:27:20Z,176,20,Point,-87.5145,46.1986
TVS,28,KMCO,66,W1,2024-07-15T23:28:19Z,180,37,Point,-81.326,27.7257
TVS,24,KDVN,65,Z6,2024-07-15T23:29:11Z,9,46,Point,-90.4192,42.3693
TVS,35,KDVN,72,G7,2024-07-15T23:29:11Z,359,32,Point,-90.5935,42.1454
TVS,39,KDVN,86,O6,2024-07-15T23:29:11Z,7,36,Point,-90.4826,42.2077
TVS,46,KDVN,81,X5,2024-07-15T23:29:11Z,322,28,Point,-90.9663,41.9792
TVS,16,KDVN,52,A7,2024-07-15T23:29:11Z,7,52,Point,-90.4383,42.4724
TVS,21,KDVN,52,Z6,2024-07-15T23:29:11Z,9,40,Point,-90.4405,42.2706
TVS,60,KDVN,95,I7,2024-07-15T23:35:19Z,322,24,Point,-90.911,41.9268
TVS,20,KDVN,62,Z6,2024-07-15T23:35:19Z,15,49,Point,-90.2957,42.4007
TVS,49,KDVN,67,I7,2024-07-15T23:35:19Z,320,22,Point,-90.8966,41.8925
TVS,26,KDVN,69,K7,2024-07-15T23:35:19Z,16,42,Point,-90.321,42.2848
TVS,22,KDVN,62,Z6,2024-07-15T23:35:19Z,14,46,Point,-90.3308,42.3558
TVS,39,KDVN,131,Z6,2024-07-15T23:41:26Z,18,53,Point,-90.2123,42.4518
TVS,25,KDVN,72,K7,2024-07-15T23:41:26Z,21,46,Point,-90.2106,42.3274
TVS,73,KDVN,115,X5,2024-07-15T23:41:26Z,340,23,Point,-90.7568,41.9722
TVS,19,KDVN,52,K7,2024-07-15T23:41:26Z,21,44,Point,-90.2268,42.2963
TVS,29,KDVN,84,K7,2024-07-15T23:47:33Z,25,47,Point,-90.1347,42.3213
TVS,64,KDVN,83,X5,2024-07-15T23:47:33Z,349,21,Point,-90.6705,41.9556
TVS,16,KDVN,53,Z6,2024-07-15T23:47:33Z,21,54,Point,-90.1453,42.4517
TVS,21,KDVN,56,K7,2024-07-15T23:47:33Z,27,44,Point,-90.1326,42.2647
TVS,30,KDVN,80,K7,2024-07-15T23:53:41Z,32,45,Point,-90.0458,42.247
TVS,21,KDVN,62,K7,2024-07-15T23:53:41Z,30,48,Point,-90.0419,42.3038
TVS,24,KDVN,66,K7,2024-07-15T23:59:47Z,39,45,Point,-89.946,42.1933
TVS,19,KDVN,62,K7,2024-07-15T23:59:47Z,29,53,Point,-90.0031,42.3834
TVS,40,KBOS,113,A0,2024-07-16T00:02:39Z,324,47,Point,-71.5584,42.7902
TVS,24,KMKX,75,G9,2024-07-16T00:05:22Z,253,51,Point,-89.6538,42.7141
TVS,159,KDVN,51,I7,2024-07-16T00:05:55Z,274,5,Point,-90.6919,41.6178
TVS,55,KDVN,54,F9,2024-07-16T00:05:55Z,240,14,Point,-90.8499,41.495
TVS,17,KDVN,52,K7,2024-07-16T00:12:02Z,40,48,Point,-89.8888,42.223
TVS,25,KDVN,76,K7,2024-07-16T00:12:02Z,47,48,Point,-89.7943,42.1551
TVS,91,KDVN,85,W0,2024-07-16T00:24:04Z,192,14,Point,-90.6455,41.3837
TVS,24,KMKX,54,G9,2024-07-16T00:27:41Z,250,37,Point,-89.3377,42.7544
TVS,89,KDVN,84,R1,2024-07-16T00:29:50Z,176,15,Point,-90.5578,41.3625
TVS,29,KPIT,82,S0,2024-07-16T00:30:57Z,187,46,Point,-80.6071,39.7395
TVS,38,KMKX,83,G9,2024-07-16T00:33:48Z,251,36,Point,-89.3214,42.77
TVS,65,KDVN,70,R1,2024-07-16T00:35:46Z,159,17,Point,-90.4462,41.3473
TVS,33,KMKE,96,L2,2024-07-16T00:38:15Z,270,48,Point,-89.1331,42.8138
TVS,31,KMKX,65,G9,2024-07-16T00:39:35Z,249,34,Point,-89.2693,42.7626
TVS,100,KDVN,103,G0,2024-07-16T00:41:24Z,127,16,Point,-90.2977,41.4511
TVS,61,KDVN,75,O2,2024-07-16T00:41:24Z,154,21,Point,-90.3774,41.2971
TVS,41,KDVN,96,M2,2024-07-16T00:47:11Z,164,37,Point,-90.3564,41.0188
TVS,78,KDVN,117,H0,2024-07-16T00:47:11Z,142,25,Point,-90.2407,41.283
TVS,62,KDVN,120,M2,2024-07-16T00:47:11Z,153,32,Point,-90.2605,41.1362
TVS,33,KDVN,73,M2,2024-07-16T00:47:11Z,159,35,Point,-90.3046,41.0669
TVS,51,KDVN,95,H2,2024-07-16T00:53:18Z,141,30,Point,-90.164,41.2225
TVS,36,KDVN,113,X3,2024-07-16T00:53:18Z,180,52,Point,-90.581,40.7449
TVS,35,KDVN,106,X3,2024-07-16T00:53:18Z,177,49,Point,-90.5247,40.7961
TVS,46,KDVN,127,P3,2024-07-16T00:53:18Z,167,44,Point,-90.3634,40.8969
TVS,51,KDVN,90,H2,2024-07-16T00:53:18Z,138,28,Point,-90.1669,41.2643
TVS,44,KDVN,104,P3,2024-07-16T00:53:18Z,155,38,Point,-90.2273,41.0372
TVS,36,KDVN,93,P3,2024-07-16T00:53:18Z,164,42,Point,-90.3264,40.9386
TVS,34,KDVN,97,X3,2024-07-16T00:53:18Z,172,46,Point,-90.4404,40.8524
TVS,34,KMKE,91,Z3,2024-07-16T00:56:15Z,271,43,Point,-89.0199,42.8274
TVS,33,KMKE,83,O3,2024-07-16T00:56:15Z,275,40,Point,-88.9493,42.8736
TVS,26,KMKX,87,E8,2024-07-16T00:57:04Z,213,54,Point,-89.2107,42.2111
TVS,34,KDVN,113,X3,2024-07-16T00:59:13Z,180,54,Point,-90.581,40.7116
TVS,54,KDVN,134,Z3,2024-07-16T00:59:13Z,149,41,Point,-90.116,41.0251
TVS,25,KDVN,73,P3,2024-07-16T00:59:13Z,159,46,Point,-90.2187,40.8954
TVS,23,KDVN,76,X3,2024-07-16T00:59:13Z,170,51,Point,-90.3867,40.7744
TVS,48,KDVN,98,H2,2024-07-16T00:59:13Z,132,33,Point,-90.0391,41.2426
TVS,28,KDVN,76,Z3,2024-07-16T00:59:13Z,150,42,Point,-90.1187,41.0046
TVS,31,KMKE,92,X3,2024-07-16T01:02:15Z,260,47,Point,-89.092,42.6782
TVS,57,KMKE,118,G4,2024-07-16T01:02:15Z,155,35,Point,-87.7138,42.2897
TVS,36,KMKE,86,Q2,2024-07-16T01:02:15Z,140,38,Point,-87.4971,42.3324
TVS,32,KMKE,92,X3,2024-07-16T01:05:05Z,260,46,Point,-89.0698,42.6813
TVS,16,KDVN,52,A4,2024-07-16T01:05:09Z,165,54,Point,-90.2745,40.7419
TVS,35,KDVN,108,P3,2024-07-16T01:05:09Z,155,50,Point,-90.1168,40.8555
TVS,32,KDVN,90,Z3,2024-07-16T01:05:09Z,135,43,Point,-89.9106,41.1031
TVS,40,KDVN,112,Z3,2024-07-16T01:05:09Z,141,45,Point,-89.9573,41.0272
TVS,28,KDVN,84,P3,2024-07-16T01:05:09Z,151,49,Point,-90.0589,40.8962
TVS,34,KDVN,103,P3,2024-07-16T01:05:09Z,147,47,Point,-90.0179,40.9534
TVS,33,KMKE,93,M4,2024-07-16T01:08:15Z,250,46,Point,-89.0209,42.5526
TVS,36,KMKE,105,X4,2024-07-16T01:08:15Z,256,46,Point,-89.0539,42.6291
TVS,31,KMKE,92,X4,2024-07-16T01:08:15Z,261,47,Point,-89.0953,42.6916
TVS,34,KMKE,77,A5,2024-07-16T01:08:15Z,164,36,Point,-87.8233,42.2419
TVS,30,KMKE,86,M4,2024-07-16T01:08:15Z,246,44,Point,-88.952,42.5171
TVS,23,KDVN,63,Z3,2024-07-16T01:11:04Z,133,44,Point,-89.8714,41.1095
TVS,26,KDVN,79,Z3,2024-07-16T01:11:04Z,133,51,Point,-89.7595,41.0291
TVS,33,KDVN,79,H0,2024-07-16T01:11:04Z,127,39,Point,-89.893,41.2186
TVS,32,KDVN,91,Z3,2024-07-16T01:11:04Z,132,45,Point,-89.8436,41.1076
TVS,38,KDVN,118,Z3,2024-07-16T01:11:04Z,144,52,Point,-89.9091,40.9086
TVS,33,KMKE,95,X4,2024-07-16T01:11:05Z,260,47,Point,-89.092,42.6782
TVS,26,KILX,80,N0,2024-07-16T01:12:24Z,330,52,Point,-89.9085,40.8996
TVS,25,KILX,80,Q0,2024-07-16T01:12:24Z,308,49,Point,-90.1826,40.65
TVS,33,KILX,105,N0,2024-07-16T01:12:24Z,323,49,Point,-89.9842,40.8008
TVS,45,KMKE,85,G4,2024-07-16T01:14:15Z,146,30,Point,-87.6686,42.4038
TVS,34,KMKE,78,R5,2024-07-16T01:14:15Z,146,37,Point,-87.5812,42.3067
TVS,34,KMKE,95,G5,2024-07-16T01:14:15Z,263,44,Point,-89.0337,42.7254
TVS,31,KMKE,91,Q5,2024-07-16T01:14:15Z,235,45,Point,-88.8751,42.3857
TVS,35,KMKE,103,G5,2024-07-16T01:14:15Z,259,43,Point,-88.9999,42.6783
TVS,23,KDVN,61,H0,2024-07-16T01:16:51Z,128,43,Point,-89.8331,41.1682
TVS,22,KDVN,75,Z3,2024-07-16T01:16:51Z,133,53,Point,-89.7276,41.0061
TVS,24,KDVN,72,Z3,2024-07-16T01:16:51Z,128,47,Point,-89.7641,41.1266
TVS,24,KDVN,62,H0,2024-07-16T01:16:51Z,124,42,Point,-89.8119,41.2178
TVS,31,KILX,99,N0,2024-07-16T01:17:41Z,340,52,Point,-89.7283,40.9642
TVS,24,KILX,70,B1,2024-07-16T01:17:41Z,327,46,Point,-89.8868,40.792
TVS,39,KILX,112,B1,2024-07-16T01:17:41Z,330,47,Point,-89.853,40.8276
TVS,38,KMKE,97,M4,2024-07-16T01:20:14Z,248,39,Point,-88.8618,42.5726
TVS,31,KMKE,81,L5,2024-07-16T01:20:14Z,255,42,Point,-88.9622,42.6341
TVS,37,KMKE,86,G6,2024-07-16T01:20:14Z,268,37,Point,-88.8832,42.7944
TVS,37,KMKE,100,L5,2024-07-16T01:20:14Z,256,44,Point,-89.0102,42.6375
TVS,17,KDVN,58,N6,2024-07-16T01:22:45Z,148,52,Point,-89.9755,40.8751
TVS,19,KDVN,55,E2,2024-07-16T01:22:45Z,111,48,Point,-89.5896,41.3209
TVS,36,KMKE,79,G6,2024-07-16T01:23:05Z,271,34,Point,-88.8161,42.8263
TVS,30,KMKE,77,E6,2024-07-16T01:23:05Z,144,41,Point,-87.505,42.2648
TVS,34,KMKE,78,L5,2024-07-16T01:23:05Z,249,35,Point,-88.7836,42.6075
TVS,20,KILX,58,B1,2024-07-16T01:23:12Z,338,46,Point,-89.7155,40.8606
TVS,41,KILX,97,K1,2024-07-16T01:23:12Z,323,39,Point,-89.8511,40.6683
TVS,24,KILX,71,N0,2024-07-16T01:23:12Z,344,48,Point,-89.6279,40.9191
TVS,31,KILX,81,B1,2024-07-16T01:23:12Z,329,41,Point,-89.8,40.7351
TVS,31,KILX,86,B1,2024-07-16T01:23:12Z,335,44,Point,-89.7452,40.8143
TVS,18,KILX,56,N0,2024-07-16T01:23:12Z,346,50,Point,-89.6031,40.9587
TVS,52,KMKE,117,M4,2024-07-16T01:26:14Z,246,36,Point,-88.788,42.5725
TVS,40,KMKE,102,B7,2024-07-16T01:26:14Z,258,39,Point,-88.9081,42.6806
TVS,40,KMKE,91,K7,2024-07-16T01:26:14Z,153,37,Point,-87.6689,42.2688
TVS,33,KMKE,92,J7,2024-07-16T01:26:14Z,229,44,Point,-88.7923,42.3354
TVS,22,KDVN,74,T6,2024-07-16T01:28:52Z,126,53,Point,-89.6358,41.0887
TVS,24,KDVN,80,H0,2024-07-16T01:28:52Z,114,52,Point,-89.5311,41.2545
TVS,46,KILX,119,B1,2024-07-16T01:28:57Z,342,41,Point,-89.6151,40.7999
TVS,24,KILX,77,M1,2024-07-16T01:28:57Z,349,49,Point,-89.5427,40.9519
TVS,30,KILX,91,M1,2024-07-16T01:28:57Z,352,47,Point,-89.4808,40.9261
TVS,28,KILX,86,M1,2024-07-16T01:28:57Z,353,50,Point,-89.4711,40.9775
TVS,39,KILX,117,M1,2024-07-16T01:28:57Z,348,45,Point,-89.5426,40.8838
TVS,57,KILX,135,B1,2024-07-16T01:28:57Z,335,38,Point,-89.6891,40.7238
TVS,38,KMKE,86,B7,2024-07-16T01:29:04Z,258,36,Point,-88.8419,42.6915
TVS,36,KMKE,84,P7,2024-07-16T01:32:14Z,142,37,Point,-87.5341,42.3318
TVS,45,KMKE,97,P7,2024-07-16T01:32:14Z,145,33,Point,-87.6204,42.3676
TVS,26,KMKE,72,Z7,2024-07-16T01:32:14Z,140,43,Point,-87.4255,42.2682
TVS,43,KMKE,95,B7,2024-07-16T01:32:14Z,258,35,Point,-88.8199,42.6951
TVS,49,KMKE,104,Q7,2024-07-16T01:32:14Z,257,33,Point,-88.7728,42.6929
TVS,25,KMKE,73,J7,2024-07-16T01:32:14Z,226,46,Point,-88.7891,42.2839
TVS,36,KMKE,103,K5,2024-07-16T01:32:14Z,131,44,Point,-87.2997,42.3354
TVS,48,KMKE,97,Q7,2024-07-16T01:35:04Z,256,32,Point,-88.7478,42.6878
TVS,33,KMKE,71,B7,2024-07-16T01:35:04Z,257,34,Point,-88.7948,42.6891
TVS,30,KMKE,80,Z7,2024-07-16T01:35:04Z,139,44,Point,-87.398,42.2636
TVS,23,KMKX,58,M1,2024-07-16T01:35:16Z,182,42,Point,-88.5839,42.2683
TVS,26,KILX,78,M1,2024-07-16T01:35:25Z,360,47,Point,-89.337,40.9338
TVS,37,KILX,116,M1,2024-07-16T01:35:25Z,356,51,Point,-89.4153,40.9984
